lat,lon,elev,cell_id
-795022.572293695,726511.3165578616,357.73979386991596,2995
-765167.0553400025,745845.8015227393,363.6989988451695,2996
-735253.5757209082,765007.4139212489,239.0187954061879,2997
-705282.8982632089,783995.0810117162,188.94076908712833,2998
-675255.7970043881,802807.7340655784,214.6373465489042,2999
-645173.0552100812,821444.3084386581,173.32115738305512,3000
-615035.4653913468,839903.7436432583,157.42640017050414,3001
-584843.8293217337,858184.9834211029,184.02561445577157,3002
-554598.9580541375,876286.9758170999,200.37077607856799,3003
-524301.6719374086,894208.673253955,170.235413865081,3004
-493952.8006327418,911949.0326076269,190.66019987450755,3005
-463553.18312978715,929507.0152836273,216,3006
-433103.6677625132,946881.5872941891,246.8098527342134,3007
-402605.11222476803,964071.7193362741,201.80462168052685,3008
-372058.38358555944,981076.3868704572,198,3009
-341464.35830402357,997894.5702006615,186.7420621892943,3010
-310823.9222440598,1014525.2545547786,218.9488814468823,3011
-280137.9706886462,1030967.4301661499,175.99999999999997,3012
-249407.40835377786,1047220.0923559244,176,3013
-218633.1494020702,1063282.2416163047,176.00000000000003,3014
-187816.11745595466,1079152.8836946602,176.00000000000003,3015
-156957.24561049216,1094831.029678546,176,3016
-126057.47644576558,1110315.6960815915,176.00000000000003,3017
-95117.76203886147,1125605.9049302952,211.77371984128052,3018
-64139.0639753851,1140700.6838516977,258.73013484536966,3019
-33122.3533605454,1155599.066161972,306.5258059826437,3020
-2068.6108297370215,1170300.090955892,407.4465301313918,3021
29021.173441345236,1184802.8031972174,359.08894675475597,3022
-1681884.7376151632,-756804.8687371035,2216.628731876803,3023
-1656529.652558983,-730473.5393972273,1794.927729002067,3024
-1631090.3786353555,-704261.2806465148,1442.2954564847435,3025
-1605567.2607870358,-678169.2723698725,1473.9010371141403,3026
-1579960.652171178,-652198.6932019596,1255.54937119651,3027
-1554270.91417506,-626350.7204897951,1195.411402190453,3028
-1528498.4164320442,-600626.5302547899,1398.8729767936354,3029
-1502643.536837739,-575027.29715422,1295.5080761559543,3030
-1476706.6615663702,-549554.1944421123,1518.1232900893392,3031
-1450688.1850873602,-524208.39392956835,1327.3418878445473,3032
-1424588.5101820976,-498991.06594449794,1218.9746680297062,3033
-1398408.0479608967,-473903.3792907691,1227.4628032269243,3034
-1372147.2178801564,-448946.5012067736,1365.7294894344582,3035
-1345806.4477596823,-424121.59732338367,1094.6221166676394,3036
-1319386.1738001904,-399429.83162132354,1024.2353167363444,3037
-1292886.8406009898,-374872.3663879295,1152.8226074526217,3038
-1266308.90117781,-350450.3621733067,1308.701104568169,3039
-1239652.8169807994,-326164.9777458623,1328.182652946719,3040
-1212919.0579126673,-302017.37004723086,1264.8033993860756,3041
-1186108.1023469775,-278008.69414657145,1217.4813358499762,3042
-1159220.4371465743,-254140.10319423617,1229.3297838512135,3043
-1132256.5576821424,-230412.74837481076,1182.425346249539,3044
-1105216.967850895,-206827.77885950645,1174.654959412471,3045
-1078102.1800953783,-183386.3417579193,1062.031112105612,3046
-1050912.715422389,-160089.5820691346,919.5357289328665,3047
-1023649.1034219993,-136938.64263218446,915.3067879080639,3048
-996311.8822866777,-113934.66407583513,974.9784807944565,3049
-968901.5988304983,-91078.78476772211,917.6521260433241,3050
-941418.8085084483,-68372.14076280996,889.7517154001135,3051
-913864.0754357914,-45815.86575117775,764.1270444132197,3052
-886237.9724075207,-23411.091005130387,713.3117402277733,3053
-858541.0809178604,-1158.945325613266,729.1404114875488,3054
-830773.991179826,20939.445012052187,764.8418296656721,3055
-802937.3021448323,42882.95631313581,690.3481269157264,3056
-775031.6215223357,64670.46751916058,650.1951414224227,3057
-747057.5657995109,86300.86026428263,619.4213919788098,3058
-719015.7602609486,107773.0189323722,565.1580617192094,3059
-690906.8390083595,129085.83071481809,509.833989540679,3060
-662731.4449802963,150238.18566905506,431.1408201514715,3061
-634490.2299718567,171228.97677781465,458.30889137084847,3062
-606183.8546543912,192057.10000912106,457.76320678272134,3063
-577812.9885951664,212721.45437701576,465.2633764392041,3064
-549378.3102770189,233220.9420030336,471.9798182435614,3065
-520880.50711795426,253554.46817842318,426.76971011689136,3066
-492320.27549070504,273720.9414271346,456.56914427230396,3067
-463698.32074221806,293719.2735695564,393.4740109063034,3068
-435015.35721308494,313548.379787027,317.25023590930243,3069
-406272.10825688357,333207.1786871167,368.8189822556639,3070
-377469.306259429,352694.59236968326,387.65946809234083,3071
-348607.6926579389,372009.54649372085,428.0826881837386,3072
-319688.01796005643,391150.9703449866,408.6885764864561,3073
-290711.04176279256,410117.79690442834,378.5690766890872,3074
-261677.53277129857,428908.96291740384,377.58210557342613,3075
-232588.26881752023,447523.40896371636,364.8228878384918,3076
-203444.03687867528,465960.0795284476,362.66386474688886,3077
-174245.63309559165,484217.9230736121,364.73205070847473,3078
-144993.86279083355,502295.8921106304,366.1173419613736,3079
-115689.54048666917,520192.9432736224,390.58416832703034,3080
-86333.48992281021,537908.0373935407,351.1248476490376,3081
-56926.54407395492,555440.1395731287,351.49269724383146,3082
-1548986.038214235,1669637.6331471861,25.666750896038646,3083
-1516843.321667911,1688717.7886602383,29.999999999999996,3084
-1484642.2157637698,1707623.740133281,30.437252305421175,3085
-1452383.517518194,1726354.3966883915,23.616735219621862,3086
-1420068.0334722307,1744908.672060889,3.0000000000000004,3087
-1387696.5797078041,1763285.4846750263,1.6401839999950334,3088
-1342797.8346190613,-1252306.9549438444,290.6088183973684,3101
-1318968.037095911,-1225244.549203579,639.7789672528224,3102
-1295051.489302834,-1198295.2871283866,472.2156625703754,3103
-1271048.4887747325,-1171460.340760002,553.5701427133093,3104
-1246959.3410346662,-1144740.8813396941,420.65686325706866,3105
-1222784.3596084823,-1118138.0792739363,345.0452795942776,3106
-1198523.8660396715,-1091653.1040995724,429.31427163955823,3107
-1174178.1899045054,-1065287.124448492,802.6978887339944,3108
-1149747.6688274147,-1039041.308011781,1046.5966804442683,3109
-1125232.6484966201,-1012916.8215033691,1909.1527571764113,3110
-1100633.4826800064,-986914.830623162,2072.864655763763,3111
-1075950.5332412247,-961036.5000196466,1705.8607026213342,3112
-1051184.1701560472,-935282.9932519719,1645.534830621064,3113
-1026334.7715289358,-909655.4727515004,1745.299680604996,3114
-1001402.7236098418,-884155.0997828265,1895.9065471871525,3115
-976388.4208112205,-858783.0344042501,2063.5257716568462,3116
-951292.2657252687,-833540.4354277148,2143.3389321800414,3117
-926114.6691413587,-808428.460378184,2600.302494654576,3118
-900856.0500636927,-783448.2654524762,1715.5791091919073,3119
-875516.8357291445,-758601.0054775327,1586.4624652657042,3120
-850097.4616252952,-733887.833868129,2116.9449375511654,3121
-824598.3715086704,-709309.9025840065,2404.9801919660085,3122
-799020.0174231423,-684868.3620864417,2587.246450463159,3123
-773362.8597185246,-660564.3612942288,3488.687755322159,3124
-747627.3670693323,-636399.0475390808,3351.2589195445366,3125
-721814.0164937051,-612373.5665204439,2966.763115224633,3126
-695923.2933725058,-588489.0622597075,2458.813463061473,3127
-669955.6914685502,-564746.6770538248,3216.1235046737916,3128
-643911.7129460083,-541147.5514283192,2744.207377797835,3129
-617791.8683899335,-517692.8240896893,3260.3383570554574,3130
-591596.6768259373,-494383.63187718316,3173.0730349711594,3131
-565326.665739983,-471221.10971396253,2790.6889343742528,3132
-538982.3710983149,-448206.3905576335,1646,3133
-512564.3373674964,-425340.6053501428,1536.8824379593323,3134
-486073.1175345639,-402624.8829670418,1495.5185939689127,3135
-459509.2731272774,-380060.35016609216,1611.8230732877475,3136
-432873.3742344731,-357648.1315352336,1620.148768096531,3137
-406165.999526506,-335389.349439887,1590.6789593008352,3138
-379387.73627576884,-313285.12396960217,1498.8848105713394,3139
-352539.1803772965,-291336.5728840263,1178.6743457014256,3140
-325620.9363694163,-269544.8115582078,1303.2893755759846,3141
-298633.61745449476,-247910.95292721622,1277.631861927939,3142
-271577.84551969555,-226436.10743007422,1188.0378086115034,3143
-244454.2511578138,-205121.3829530033,1169.2696592446723,3144
-217263.47368812474,-183967.8847719608,1088.22801273483,3145
-190006.16117728179,-162976.71549448272,1036.6748252984962,3146
-162682.9704602043,-142148.97500080997,849.9239519233553,3147
-135294.56716101692,-121485.76038430481,696.1693582048932,3148
-107841.62571395104,-100988.16589113371,666.4897824025423,3149
-80324.82938426813,-80657.28285923292,594.4190407788581,3150
-1667818.2981355991,899879.985996623,1,3151
-1637721.3128470806,921549.291989003,1,3152
-1607555.8559016222,943061.8893404746,1.0000000000000002,3153
-1547022.105709425,985612.4130298179,11.744262597023988,3155
-1516655.1245515938,1006648.0752219718,86.2517787211891,3156
-1486222.2959521317,1027522.5006048025,76.25239257438349,3157
-1455724.2987938537,1048234.5657833535,32.00605675200775,3158
-1425161.821128374,1068783.1509473477,91.58032571426969,3159
-1394535.5601945356,1089167.1399354986,60.179121125260046,3160
-1363846.2224367328,1109385.420300644,119.85466641656292,3161
-1333094.5235230948,1129436.8833756866,12.786571551630397,3162
-1302281.1883635519,1149320.4243403734,39.48096028006492,3163
-1271406.9511277354,1169034.9422888812,73.60972353399958,3164
-1240472.5552627277,1188579.3402982464,94.70534963055938,3165
-1209478.7535106451,1207952.5254976233,163.15103051777626,3166
-1178426.3079260308,1227153.4091383785,195.2681105597132,3167
-1147315.9898930544,1246180.9066650367,289.1058745576448,3168
-1116148.5801425083,1265033.9377870648,292.0826786908374,3169
-1084924.8687685856,1283711.4265515106,333.8300245703626,3170
-1053645.6552454184,1302212.3014164912,378.84893908647746,3171
-1022311.7484433781,1320535.495325549,422.045167074976,3172
-990923.9666451206,1338679.9457828607,250.50646208922808,3173
-959483.1375613542,1356644.5949293182,296.3218943238966,3174
-927990.0983463234,1374428.389619474,264.65621590872445,3175
-896445.6956130008,1392030.2814993588,296.72930444715183,3176
-864850.7854479653,1409449.2270851855,311.6494621658846,3177
-833206.2334259457,1426684.1878429179,315.77151826113186,3178
-801512.9146240416,1443734.1302687349,396.09803828250773,3179
-769771.7136355761,1460598.0259703647,360.27893539947166,3180
-737983.5245835814,1477274.8517493284,566.1419900648077,3181
-706149.2511339064,1493763.5896840545,539.2486785360959,3182
-674269.8065079226,1510063.2272139008,269.6480220140288,3183
-642346.1134948126,1526172.7572240669,317.40736321114974,3184
-610379.1044634343,1542091.1781314,307.2009115177088,3185
-578369.7213737328,1557817.4939711173,293.3250201904748,3186
-546318.9157877017,1573350.7144844139,249.28569728846404,3187
-514227.6488798537,1588689.8552069883,300.0006578061368,3188
-482096.8914472092,1603833.9375584612,285.8902256821435,3189
-449927.62391876365,1618781.9889327183,304.0000000000001,3190
-417720.8363644444,1633533.0427891484,335.716691114352,3191
-385477.52850349684,1648086.1387448013,415.0317827409436,3192
-353198.7097123377,1662440.3226674483,337.3130657452183,3193
-320885.39903180953,1676594.6467695616,335.86672155815205,3194
-288538.62517384964,1690548.1697032049,353.68420770158576,3195
-256159.4265275366,1704299.9566558364,297.49226935390817,3196
-223748.8511645083,1717849.079447025,346.8515531649027,3197
-191307.9568437336,1731194.6166260706,476.2455818714873,3198
-158837.81101560302,1744335.6535705598,545.877242797271,3199
-126339.49082534699,1757271.282585806,495.30468040787696,3200
-462804.8615362803,-1124441.2759883278,1304.3405017470325,3201
-438637.0015275567,-1099295.7356176157,1334.3015216485328,3202
-414386.8012919336,-1074282.800792369,1299.963550448137,3203
-390054.6875197277,-1049403.6192479224,1277.5082417482795,3204
-365641.09501216776,-1024659.3375609441,1274.6619225593774,3205
-341146.4667005651,-1000051.1011072246,1278.3981823814554,3206
-316571.253665671,-975580.0540189341,1695.0867574305137,3207
-291915.915157255,-951247.3391413323,2288.957466217002,3208
-267180.9186138487,-927054.0979889231,1805.8613383556162,3209
-242366.73968271675,-903001.4707010572,2246.464023354515,3210
-217473.862239976,-879090.5959969738,2516.312357609207,3211
-192502.7784109185,-855322.6111302711,2564.7258376794975,3212
-167453.98859048984,-831698.6518428,2360.47743187336,3213
-142328.00146396025,-808219.8523179847,2393.233498819709,3214
-117125.33402772047,-784887.3451335527,2815.674465409332,3215
-91846.51161027716,-761702.2612136736,2529.787210729749,3216
-66492.06789336118,-738665.7297805029,2600.339408770906,3217
-41062.544933206496,-715778.8783051146,2066.5435892139026,3218
-1714865.7597778512,120776.82542619867,296.22934175732644,3219
-1686935.6805414069,144781.99808229363,384.2755918581645,3220
-1658928.8372769658,168648.1432436757,363.77247719771026,3221
-1630845.7273633245,192374.09514647853,308.1140027386462,3222
-1602686.8568444722,215958.69028937715,258.04760680130437,3223
-1574452.740448079,239400.76748231208,211.58119806271924,3224
-1546143.9016040748,262699.1678959061,152.68521998412132,3225
-1517760.8724633167,285852.73511156545,117.51721473175158,3226
-1489304.1939163108,308860.31517228775,145.70327891327955,3227
-1460774.4156120182,331720.7566341587,157.55302436854936,3228
-1432172.0959767136,354432.91061856004,106,3229
-1403497.8022328862,376995.6308650866,119.25108395157973,3230
-1374752.1104181954,399407.7737851738,155.67154543422018,3231
-1345935.6054044492,421668.19851645525,120.99999999999999,3232
-1317048.8809166143,443775.7669778343,118.09708155234637,3233
-1288092.5395518458,465729.34392529103,116.42772185737672,3234
-1259067.192798516,487527.79700841836,133.18341132942595,3235
-1229973.4610552532,509169.9968277075,110.34700371261803,3236
-1200811.973649964,530654.8169925675,121.79441730159448,3237
-1171583.368858847,551981.1341800991,244.5364603210486,3238
-1142288.2939253657,573147.8281946233,245.32635701665248,3239
-1112927.4050791955,594153.7820279633,368.8678539123262,3240
-1083501.3675551238,614997.8819205014,150.88613025961033,3241
-1054010.855611889,635679.0174229951,234.10443038535004,3242
-1024456.5525509565,656196.0814591722,374.6131721949961,3243
-994839.1507352244,676547.9703890987,393.84666002352407,3244
-965159.3516076327,696733.5840733431,238.69367193989603,3245
-935417.8657096807,716751.825937914,264.09310637911597,3246
-905615.4126998486,736601.6030400031,230.254446820966,3247
-875752.7213718835,756281.8261345195,205.6054893932787,3248
-845830.529672967,775791.409741426,305.7255921407661,3249
-815849.5847217476,795129.2722138931,265.64890880281547,3250
-785810.6428262083,814294.3358072528,355.1180233250305,3251
-755714.4695013894,833285.5267487778,281.3570838633798,3252
-725561.839486927,852101.7753082745,163.05465846861262,3253
-695353.5367644011,870742.0158695139,127.19935572002923,3254
-665090.3545745059,889205.1870024797,139.1021854684194,3255
-634773.0954339857,907490.2315364616,143.34742111887235,3256
-604402.5711523686,925596.0966339817,175.30230439659644,3257
-573979.6028484522,943521.7338655628,176.79818510827323,3258
-543505.0209665563,961266.0992853558,203.21937690404815,3259
-512979.6652924918,978828.1535076034,204.99999999999997,3260
-482404.3849692842,996206.8617839717,223.98526082573534,3261
-451780.0385125861,1013401.1940817306,220.3798822233343,3262
-421107.4938258061,1030410.1251628106,206.03899751846444,3263
-390387.6282149103,1047232.6346637153,206.1125908369335,3264
-359621.32840290305,1063867.7071763088,216.27469098611542,3265
-328809.4905439662,1080314.3323294816,201.20731642628402,3266
-297953.02023723035,1096571.504871681,235.12164241392213,3267
-267052.832540192,1112638.2247543426,215.98359458370433,3268
-236109.85198171932,1128513.4972161856,223.48890214649714,3269
-205125.0125746861,1144196.3328684082,230.01127747249626,3270
-174099.2578281621,1159685.7477807652,221.1952337450704,3271
-143033.54075918562,1174980.7635685445,244.11512743937635,3272
-111928.82390408103,1190080.4074804322,266.44227986006706,3273
-80786.07932932123,1204983.7124872815,261.4751954852427,3274
-49606.28864188891,1219689.7173717737,243.8815799310854,3275
-18390.442999173774,1234197.4668189865,213.35583776452867,3276
12860.456881680402,1248506.0115078648,229.32971219510796,3277
44145.40071493049,1262614.4082035979,264.19773484989435,3278
-1690040.5913482953,-659575.3325274475,2551.2686850352675,3279
-1664392.382472862,-633486.6578436152,2072.434649286011,3280
-1638660.7175281923,-607519.2701003058,1436.5274431745008,3281
-1612845.9578578528,-581674.348482589,1427.0983233861064,3282
-1586948.4730675535,-555953.0708214511,1293.0486199314423,3283
-1560968.6410412928,-530356.6135552725,1496.618090265672,3284
-1534906.8479577012,-504886.151690724,1266.2120857242028,3285
-1508763.4883065931,-479542.85876307875,1630.8124491516874,3286
-1482538.9649057037,-454327.9067959466,1155.8322539684489,3287
-1456233.6889176236,-429242.4662604034,1218.0923935923079,3288
-1429848.0798669124,-404287.7060335398,1043.2213847143905,3289
-1403382.565657392,-379464.7933564019,906.8886366188744,3290
-1376837.5825896163,-354774.8937913372,1083.9617336758463,3291
-1350213.5753784971,-330219.1711787165,1213.7529458637634,3292
-1323510.9971711014,-305798.7875930584,1175.5612168760154,3293
-1296730.3095645981,-281514.9032985276,1147.7663958935736,3294
-1269871.9826243552,-257368.67670381075,1132.0146409296403,3295
-1242936.4949021768,-233361.26431637173,1113.7317167854171,3296
-1215924.3334546783,-209493.82069606084,1091.5074226211846,3297
-1188835.9938617921,-185767.49840810045,1066.2547453642765,3298
-1161671.9802453918,-162183.44797541937,1053.4148810649153,3299
-1134432.8052880378,-138742.81783034833,1025.2867556922245,3300
-1107118.9902518303,-115446.75426565038,986.9502230882066,3301
-1079731.0649973638,-92296.40138490584,990.2625125651205,3302
-1052269.5680027811,-69292.9010522286,943.8909667252738,3303
-1024735.0463829079,-46437.39284131461,782.9151343322004,3304
-997128.0559084805,-23731.013983823057,799.7428592481201,3305
-969449.1610254328,-1174.899317067601,700.821932551099,3306
-941698.9348742635,21229.81876896425,700.3239209622907,3307
-913877.9593094551,43482.010385287744,539.5775323368456,3308
-885986.8249189403,65580.54819828471,597.3520033206433,3309
-858026.1310436202,87524.3074847784,594.1881982418108,3310
-829996.4857969085,109312.1661878017,591.9776052742052,3311
-801898.5060843073,130943.0049730816,555.8319968486338,3312
-773732.8176230028,152415.70728623884,515.8029159003155,3313
-745500.0549614609,173729.15941070358,502.87671374559454,3314
-717200.8614990412,194882.25052636827,421.437218359036,3315
-688835.8895055829,215873.87276896133,423.4289113981903,3316
-660405.8001409865,236702.9212901654,373.7476724879967,3317
-631911.2634747679,257368.29431847014,373.88495942959185,3318
-603352.9585055809,277868.8932207866,394.2500113926552,3319
-574731.5731806788,298203.6225648016,390.3419087576086,3320
-546047.8044153438,318371.3901820981,399.83812186386746,3321
-517302.3581122356,338371.1072320395,348.2292900258965,3322
-488495.9491806755,358201.6882664183,275.9529513758542,3323
-459629.3015558403,377862.05129489006,324.7417781071088,3324
-430703.14821786527,397351.11785117746,318.38569023888465,3325
-401718.23121084104,416667.813060067,397.9248947185656,3326
-372675.3016616948,435811.06570518826,404.71644504056366,3327
-343575.11979894794,454779.8082976029,363.83475321914193,3328
-314418.4549713235,473572.97714518115,313.22813610630647,3329
-285206.0856662292,492189.5124227924,337.52857607776014,3330
-255938.7995280524,510628.358243307,336.1491065359691,3331
-226617.39337630634,528888.4627294091,380.8852789347219,3332
-197242.67322357462,546968.7780862408,362.0484794792532,3333
-167815.45429327828,564868.2606748648,365.16392412092324,3334
-138336.561037212,582585.8710865614,381.5632656388328,3335
-108806.82715289082,600120.5742179602,410.664892155795,3336
-79227.0956006295,617471.3393470183,400.75742793997074,3337
-49598.218620406034,634637.1402098369,303.7942908696168,3338
-1529094.3983272538,1764794.1776519497,3.4884384453289288,3339
-1496704.9216585287,1783532.7574213715,1.081395949683508,3340
-1428751.5842903426,-1239878.4825325115,217.15722221653053,3354
-1404881.047782337,-1212709.8598619902,414.13414650468894,3355
-1380923.5912186373,-1185653.0689744821,707.6119564187592,3356
-1356879.503931532,-1158709.2843423449,583.9812711982697,3357
-1332749.0832450378,-1131879.6796409877,592.42118649083,3358
-1308532.6344891957,-1105165.427715062,505.99378933747573,3359
-1284230.471014617,-1078567.7005441478,472.16984882064787,3360
-1259842.9142073013,-1052087.6692079296,590.7398484097323,3361
-1235370.2935037124,-1025726.5038508723,1198.167418416625,3362
-1210812.9464060874,-999485.3736463755,1426.6352541103365,3363
-1186171.2184980076,-973365.4467604195,1447.9372728591509,3364
-1161445.4634602028,-947367.8903146761,1662.6398787026064,3365
-1136636.0430865975,-921493.8703491059,1935.1620014110197,3366
-1111743.3273005837,-895744.5517840188,1716.7272392303582,3367
-1086767.6941715179,-870121.0983815986,1816.4328498151417,3368
-1061709.5299314542,-844624.6727068961,1950.0920222324926,3369
-1036569.2289920782,-819256.4360882636,2132.171486985577,3370
-1011347.1939618655,-794017.5485772556,1985.2983839814974,3371
-986043.8356634394,-768909.1689079627,1889.4112075188743,3372
-960659.5731511358,-743932.454455804,1826.600992033668,3373
-935194.8337287582,-719088.5611957329,1886.7581480715576,3374
-909650.0529675382,-694378.643659897,1932.1280430964937,3375
-884025.6747242637,-669803.8548947112,1975.2850223442147,3376
-858322.1511596023,-645365.3464173565,1947.837669525616,3377
-832539.9427565926,-621064.2681717008,2194.000218959573,3378
-806679.518339307,-596901.7684836172,3034.4429775149447,3379
-780741.3550916777,-572878.9940157245,2614.994619300692,3380
-754725.9385764822,-548997.0897215161,2706.500091031104,3381
-728633.7627544743,-525257.1987988974,2642.854270542929,3382
-702465.330003672,-501660.46264309646,2859.51794268904,3383
-676221.1511387728,-478208.0207989745,2840.905240302777,3384
-649901.7454307093,-454901.0109127096,2767.2867084057216,3385
-623507.6406263307,-431740.5686828515,2023.8966889912795,3386
-597039.3729682058,-408727.82781075477,1809.4735749788254,3387
-570497.4872145309,-385863.9199503587,1675.331302930936,3388
-543882.5366591609,-363149.9746573387,1483.4020616314854,3389
-517195.08315172105,-340587.11933760083,1364.9708553278726,3390
-490435.69711783074,-318176.47919512854,1434.313298227628,3391
-463604.95757939573,-295919.1771791587,1365.2527188513227,3392
-436703.4521749931,-273816.3339307021,1402,3393
-409731.7771803202,-251869.0677283869,1310.2826513290233,3394
-382690.5375287055,-230078.49443362438,1093.3985580870883,3395
-355580.3468316866,-208445.72743509675,1180.3441358033092,3396
-328401.8273996139,-186971.87759254387,1219,3397
-301155.6102623268,-165658.05317986663,1187.9811274382278,3398
-273842.3351898314,-144505.3598275217,1097.571720571955,3399
-246462.65071302262,-123514.9004642154,979.7042351414987,3400
-219017.2141444076,-102687.77525787412,945,3401
-191506.69159885298,-82025.0815559061,872.7076624481795,3402
-163931.7580143071,-61527.91382473214,650.0368610240214,3403
-136293.09717254044,-41197.363588585926,559.7301663663442,3404
-108591.40171983595,-21034.51936758169,582.47350268982,3405
-80827.37318767833,-1040.4666150287276,432.5013956457599,3406
-1656886.7113265428,996777.4404822461,2.004058877134299,3407
-1626527.221086317,1018136.995166452,0.9999999999999999,3408
-1535047.5240768318,1081257.681763201,20.771651590386664,3411
-1504422.78410101,1101974.8220031816,52.766068146879306,3412
-1473733.4304610603,1122528.5454238416,69.39573915907893,3413
-1442980.1610454037,1142917.7339936234,16.8453671033584,3414
-1412163.682964886,1163141.2734201816,98.08979464860779,3415
-1381284.712570976,1183198.0532164506,50.59457344616145,3416
-1350343.9754738044,1203086.9667675432,100.49092019154469,3417
-1319342.206560066,1222806.9113984776,74.32945044654784,3418
-1288280.1500107558,1242356.7884427386,136.7489911965849,3419
-1257158.5593187239,1261735.5033116783,155.57312974504086,3420
-1225978.1973060512,1280941.9655647567,242.11624997963764,3421
-1194739.8361412287,1299975.0889806307,289.07846904727074,3422
-1163444.2573561152,1318833.7916290874,285.2975455173845,3423
-1132092.2518626847,1337516.9959438434,361.4208053032336,3424
-1100684.619969527,1356023.6287961898,240.8979581291884,3425
-1069222.1713981093,1374352.6215695066,242.33224699149986,3426
-1037705.7252987658,1392502.910234638,218.14698630828798,3427
-1006136.1102664208,1410473.4354261383,606.8969023046832,3428
-974514.1643560195,1428263.142519392,687.5667577602927,3429
-942840.7350976563,1445870.981708608,1289.6704339168348,3430
-911116.6795113875,1463295.908085695,777.3769905138776,3431
-879342.8641217139,1480536.8817200083,408.8467827184693,3432
-847520.1649717188,1497592.8677390043,304.99999999999994,3433
-815649.4676368423,1514462.8364097595,441.9042835656813,3434
-783731.6672382943,1531145.7632213966,421.4302494579814,3435
-751767.6684560637,1547640.628968397,656.9904162431728,3436
-719758.3855415337,1563946.4198348061,780.9217137705109,3437
-687704.7423296724,1580062.1274793544,610.6555186703638,3438
-655607.6722507915,1595986.7491214564,457.4812668920624,3439
-623468.1183418551,1611719.2876281326,689.97068234402,3440
-591287.0332573176,1627258.7516018164,391.5902103393588,3441
-559065.3792794817,1642604.1554690928,378.2824091644326,3442
-526804.128328359,1657754.5195703227,460.7520937148526,3443
-494504.261971009,1672708.8702501892,384.79121489154727,3444
-462166.771430348,1687466.2399491514,487,3445
-429792.6575934107,1702025.6672958077,388.39102521923576,3446
-397382.9310190439,1716386.19720018,564.6098503370359,3447
-364938.61194500624,1730546.880947904,676.2219481113768,3448
-332460.73029448075,1744506.7762953346,724.5852535340791,3449
-299950.3256819514,1758264.9475655644,533.1599178715708,3450
-267408.44741845585,1771820.4657453664,667.7281576583603,3451
-234836.15451616645,1785172.408583033,476.03400800395485,3452
-572928.5499980799,-1141290.2732857855,1477.2180566412571,3453
-548799.6745230609,-1115887.7814351576,1429.1132844447811,3454
-524587.8302335563,-1090615.5021751511,1393.604177412555,3455
-500293.42769159685,-1065474.5861812145,1560.4413715045905,3456
-475916.885550851,-1040466.1830206704,1764.8027640945124,3457
-451458.6305752295,-1015591.44111148,1481.9858673771207,3458
-426919.0976577096,-990851.507680473,3015.8285406778273,3459
-402298.729839352,-966247.5287210486,2117.440754370682,3460
-377597.9783285351,-941780.6489503178,2275.2189312689848,3461
-352817.3025203766,-917452.0117657081,2118.7396739264923,3462
-327957.1700163502,-893262.7592010095,2198.3589346245662,3463
-303018.0566440935,-869214.0318818616,2208.2683936338876,3464
-278000.446477377,-845306.9689806664,2061.2015833649343,3465
-252904.83185628595,-821542.7081709397,2203.7609493975283,3466
-227731.713407533,-797922.3855810779,2194,3467
-202481.60006496243,-774447.1357475418,2725.9088343729904,3468
-177155.00909019582,-751118.0915674561,3337.673329690714,3469
-151752.4660934519,-727936.3842506018,1779.3540911715443,3470
-126274.5050544832,-704903.1432708169,1906.6767780511848,3471
-100721.6683436893,-682019.4963167856,1611.6276065366876,3472
-75094.50674333131,-659286.5692422162,1409.2444504011924,3473
-49393.57946890319,-636705.4860153904,1216.6770265030264,3474
-1712914.855814559,218398.6582597645,122.79544754376654,3475
-1684707.5283893717,242125.64749493956,156.09073401384356,3476
-1656424.3822515032,265711.39348602085,91.21563983970198,3477
-1628065.9324032648,289154.73317621544,129.56271941673413,3478
-1599632.7025647522,312454.5058956045,136.42794365903563,3479
-1571125.2251924993,335609.5534112952,91.30078865002666,3480
-1542544.0414982052,358618.71997827676,75.22782147620565,3481
-1513889.7014675252,381480.8523909828,130.22989616831416,3482
-1485162.763878904,404194.8000355549,60.603514014205906,3483
-1456363.7963224777,426759.41494283505,129.5125196300612,3484
-1427493.3752190007,449173.5518420625,128.79150569854113,3485
-1398552.0858388003,471436.06821530295,152.7832592204226,3486
-1369540.5223207716,493545.8243525996,93.3433119252116,3487
-1340459.2876913664,515501.68340786826,74.22080402341692,3488
-1311308.9938835995,537302.5114555203,75.86322447184536,3489
-1282090.261756052,558947.1775478338,62.45211531145715,3490
-1252803.7211118562,580434.5537730743,72.43386128729296,3491
-1223450.0107176641,601763.5153143612,91.83880878790484,3492
-1194029.7783225805,622932.9405093045,90.99999999999999,3493
-1164543.6806770654,643941.7109103934,154.66867505433976,3494
-1134992.3835517762,664788.7113461583,146.84713507312796,3495
-1105376.5617563562,685472.8299830997,131.3325927374727,3496
-1075696.8991581537,705992.958388405,155.84140655246742,3497
-1045954.0887008595,726347.9915934377,195.82435313855734,3498
-1016148.8324230625,746536.8281580174,146.25228638604494,3499
-986281.84147669,766558.370235493,120.69948676726068,3500
-956353.836145355,786411.5236386067,119.29022778025471,3501
-926365.5458625667,806095.1979061704,133.88386459234422,3502
-896317.7092298213,825608.3063705374,113.90929995178448,3503
-866211.074034544,844949.7662258915,119.21310774986122,3504
